job_title; company; company_size; industry; required_experience; posting_date; closing_date; link; job_description
Data Scientist;Spencer Ogden(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 5 years (Senior Executive) ;25-July-2018;24-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6641512?fr=21&src=16&srcr=16; Work with an international brand and help a top global team improve decision-making with data insights. Delivering strategic and creative solutions that are backed by data to client’s business needs and challenges, be a part of the data analysis of important business problems. Helping grow a brand who believes in ideas and digital platforms integrating and being discovered across the world.As the team’s Data Scientist, you will be informing this global brand how to use their marketing techniques through data-driven techniques. You will play a role in integrating teams and using data to build and drive insights. Creating a worldwide and unified brand.Role and ResponsibilitiesBe able to run queries and data manipulation on an immense database from global client using SQL, Python and/R toolsets.With advanced analytics, have the ability to delve into platforms such as CRM and help sync datasets onto cloud technology.Handle data from all types of data sources, with holistic access to a global and international brand’s data sets.Use customer data insight processing to define and target an audience. Ultimately aiming to help target the marketing planning to better its effectiveness.Build reports through visualization tools such as Qlikview to help understand optimization points and automate the process for client’s better understanding.Present these understandings of insights at an infographic level, visualizing the data to help stakeholders analyse the data.Skills Required Minimally Bachelor’s degree in Data Analytics, Marketing, Business Analytics or related fieldsMinimally 5 years work experience analysing data, engineering data or using data to drive insightsAt least 2 years work experience using SQLAbility to use Python / R proficiently to process and manipulate dataHaving the personality to be proactive and come up with ways to analyse the datasets available in new and informative waysGood communication ability to share findings and insights during meetings with clientsAble to use visualization tools, preferably QlikView or DatoramaBonus to have proficiency in using digital marketing tools such as Adobe Analytics or Google AnalyticsPlus to have worked with any of the following tools: SAP Hybris, CRM tools, marketing media tools (Google Adwords, Facebook Insight, Adobe Audience Manager to name a few).Interested candidates please forward your CV to Angie Wakefield at [email protected] or Vinny Chan at [email protected] Registration: R1871517License: 13C6321 
Data Scientist;Spencer Ogden(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 1 year (Junior Executive) ;25-July-2018;24-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6641507?fr=21&src=16&srcr=16; Are you a good problem solver? Ready to tackle cutting-edge technology, such as block-chain in a company that is driving the way forward in both this technology and industry. We’re looking for someone ready for a challenge and who wants to become a subject matter expert. Work on topics such as fraud, taxonomy and prediction for your clients, building algorithms from scratch and coding on tools such as Python and R. Bounce ideas off your teammates, always finding new ways to look at the problems and fix features in your models.Roles and ResponsibilitiesBe able to use programs and codes to build algorithms to help solve problems for your clients relating to fraud, detection and predictionProficient in Python and strong coding ability. Eager to become an expert in both subject matter as well as develop one’s technical capability as a Data ScientistProactively come up with new ideas and ways to tackle a problem that not many have faced before. Bring forward new angles and ideas, open to the challenge of attempting something one is not an expert inHave strong communication skills and ability to work with a team. At the same time, not afraid to take the initiative and work independently when need beSkills and RequirementsMinimally Bachelors in Computer Science, Statistics, Business Analytics or related fields of studyProficiency in Python, with practical work experience to show with this skillset. Able to code in clean and proficient manner, building these from scratch.Otherwise, able to code proficiently in other programming language (e.g. R or java) and willing to transition to Python language for workGreat attitude to tackling problems and persistent mentality to come up with a solution.Previous experience building application and coding on other programming language bonusAttach public coding samples on github/kaggle etc. or samples of code from data science projects for consideration.Interested candidates please send your CV to Angie Wakefield at [email protected] or Vinny Chan at [email protected]  Registration: R1871517License: 13C6321 
Senior Data Scientist;FORTUNE SUN ASIA PTE LTD;Not Specified;Others;Min 3 years (Senior Manager) ;25-July-2018;14-August-2018;https://www.jobstreet.com.sg/en/job/senior-data-scientist-6619993?fr=21&src=16&srcr=16; |Company Introduction….|Job Description: Senior Data Scientist|The Senior Data Scientist will be a significant and influential addition to our rapidly evolving global business. Joining us at the start you will be ‘first in’ to the Data department and ultimate head of section serving as the primary source of data insights supporting internal and external constituencies. You will be required to build the entire data acquisition, handling, processing and storing capabilities of the group. Capable of capturing, collating, processing and analysing immense data sets and driving information to help us make smarter decisions to deliver better products for our customers, clients and partners. The successful growth of our business will be heavily reliant on the effective use of the data we process|This role is for a self-starter who is able to work with autonomy and is to translate  business cases and requirements into the actionable work he or she needs to implement. Taking the incredibly complex and providing understandable insights for the rest of the business to action.| |Responsibilities of the role||Evaluate business and information needs through the analysis and interpretation of large data sets, trends and results and turn them into actionable recommendations|Analyse and translate data findings into meaningful, actionable insights – including synthesizing relevant insights from different customer touch points and data sources|Lead, design and implement quantitative analytical frameworks, including scalable predictive models, customer segmentation and marketing mix optimization that improve business performance and customer engagement|Develop solution / project guidelines, objectives, metrics, deliverables and prototypes that can be used to drive business excellence|Instigate and adopt best practices in data science, platforms and approaches.|Establish internal organisational standards and benchmarks|Work with other teams in group to understand business needs, document data and data integration requirements, and resolve conflicting business/data architecture rules. |Ensure compliance with internal customer contact governance policies and drive closed-loop measurement through smart data capture.|Become an internal authority on data tools and resources. |Function as a power user of data analytics to guide other business users.|Support ad-hoc business intelligence and other strategic initiatives|Anticipate the clients' needs and formulate solutions to clients' issues|Create and customise dashboards to generate actionable insights for clients|Participate/lead the development of deliverable content that meets the needs of the customers |Collaborate with others in the organisation to develop business proposals and proposal development|| |Technical Capabilities & Experience Required||Deep capability in data mining, data analysis, model building, statistical modelling, predictive analytics and machine learning algorithms|Experience with one or more the following platforms SAS, SPSS, Python, R, Hadoop or SQL, Python will be highly desirable.|Proficiency in using query languages such as SQL, Hive|Practical application of  Tensor Flow or similar AI platforms is required|Experience in processing and analyzing immense data sets|Experience building predictive models and implementing them in a production environment is preferred|Experience in Cloud platforms (e.g. Azure, Amazon, google) is a must |Experience in applying data science within either the finance, sports, TMT, FMCG or social media industries is preferred.|Proficient with predictive modeling, machine learning, data mining, statistical, text mining, and optimisation algorithms|Good understanding of statistics, such as distributions, A/B testing, model overfitting/underfitting|Excellent critical thinking skills, combined with the ability to present findings in a clear and compelling manner, both in verbal and written form|| |Personal Traits||Effective Leadership – proven track record of improving team member performance and developing team member capabilities|Excellent interpersonal and communication (verbal & written) skills in English is a must|Ability to multitask and roadmap project needs|Excellent sense of team|Performance driven and outcome focussed||Education||PhD in Computer Science, Applied Mathematics, Engineering or Statistics preferred|Masters degree as a minimum||||Candidate must possess at least Master's Degree, Doctorate (PhD) in Engineering (Computer/Telecommunication), Computer Science/Information Technology, Mathematics or equivalent.|Required language(s): English|At least 3 Year(s) of working experience in the related field is required for this position.|Required Skill(s): data scientist, big data, sql, data harvesting, AI, Cloud, optimisation algorithms, hadoop, python, predictive modelling, machine learning, statistics,|Preferably Senior Manager specialized in IT/Computer - Network/System/Database Admin or equivalent.| 
VP / AVP, Data Scientist, Investment and Trading Technology, Technology and Operations - (180002YF);DBS Bank Limited;More than 5000 Employees;Banking/Financial Services; Senior Manager ;25-July-2018;07-August-2018;https://www.jobstreet.com.sg/en/job/vp-avp-data-scientist-investment-and-trading-technology-technology-and-operations-180002yf-6606599?fr=21&src=16&srcr=16; Business Function Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.ResponsibilitiesSelecting features, building and optimizing classifiers using machine learning techniquesData mining using state-of-the-art methodsEnhancing data collection procedures to include information that is relevant for building analytic systemsProcessing, cleansing, and verifying the integrity of data used for analysisDoing ad-hoc analysis and presenting results in a clear manner Requirements Excellent understanding of machine learning techniques and algorithms| pattern recognition and predictive modeling skills to address business problemsUndertaking data collection, preprocessing and analysis of structured and unstructured dataExperience with common data science toolkits, such as R, Python. Experience with programming languages such as Java an asset. Proficiency in using query languages such as SQL, Hive, Pig. Being able to use Spark is an added advantageExperience with NoSQL databases, such as MongoDB, Cassandra, HBase Communicate results and ideas to key decision makers Experience with data visualization tools such as Qlik or any other open source visualization tools.Good to have treasury & market product knowledge as wellGood applied statistics skills such as distributions, statistical testing, regression, etc.Good scripting and programming skills Data-oriented personality with problem-solving aptitudeMaster's Degree in Computer Science, Statistics, Applied Math or related field4+ years of hands-on analytics and / or model development. Apply Now  We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements. 
Data Scientist Autonomous;TNO;1 - 50 Employees;Science & Technology;Min 5 years (Senior Executive) ;25-July-2018;08-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-autonomous-6605858?fr=21&src=16&srcr=16; We are hiring a professional data scientist to strengthen our Smart Mobility & Smart City R&D team. Your job will be to perform data acquisition and analysis and subsequently to translate the output into applied tools. Typically, your activities will focus on the development & implementation of smart tools for Autonomous Vehicles, Electric Vehicles, Integrated Vehicle Safety & Vehicle Emission Technologies. All this, you will be doing in a dynamic, international environment, where you:Will work with a team of highly skilled experts|Work on state of the art technologies (TRL 4-8)Have international exposure, including occasional travel to EuropeFlexible working environment, shape your own work time and place independentlyReceive a competitive salary|Manage your own development and have every opportunity for advancement.Profile You are a data scientist. You are independent, ambitious professional and place your personal development as a high priority. You have good collaboration and negotiation skills, which will be useful in navigating differing views and ideas within a team. You are able to clearly explain complex theories and technologies. You are entrepreneurial, stress resistant and able to successfully complete projects in a structured fashion within the agreed time span and deliverables. Job Requirements Masters or PhD degree in data sciences, mathematics or related study|GPA of B or higher (please attach your grade list)|Minimum of 3-5 years work experience (after obtaining your Master or PhD degree)|Familiar with Python, Java or other programming languages|Experience in working in a R&D environment|Affinity for big data analytics, data mining, algorithms, machine learning|Good team player and tripartite communication skills with different bodies (government, industry and academia)|Worked or studied abroad for at least 1 year|Self-motivated|  
Senior Supply Chain Data Scientist;Medtronic;501 - 1000 Employees;Healthcare/Medical;Min 3 years (Senior Executive) ;25-July-2018;08-August-2018;https://www.jobstreet.com.sg/en/job/senior-supply-chain-data-scientist-3655414/origin/my?fr=21&src=16&srcr=16; The Data Scientist will be responsible for designing and implementing algorithms using predictive / analytical modelling, systematic data mining methodology, and research methodology on large and complex data sets, through statistical, machine learning, graph modelling, text mining and other modern techniques. This individual will be closely working with APAC Supply Chain Planning COE (Centre of Expertise) to define specific data points required to develop Business Intelligence and Advance Analytics solutions to support APAC Supply Chain from an Order to Cash, Inventory, Working capital perspective and other areas as assigned.POSITION RESPONSIBILITIESKnowledge and experience in researching and developing models and algorithms that can detect patterns in multi-dimensional data and build predictive models based on such data. Knowledge and experience in machine learning and statistics to solve practical problems. Specifically, the knowledge includes classifications, clustering, time-series analysis, regression, and anomaly detectionPerform the role as the lead Data Visualization and Business Intelligence expert and evangelistImplement analytical self-service environments and promote a culture of self-service analytics using data visualization tools like TableauProduce visually intuitive and appealing ‘story boards’ using data visualization tools| Leverage Data Visualization techniques and tools to effectively demonstrate patterns, outliers and exceptional conditions in the dataWork collaboratively with data analyst and users to implement BI solutionsKeep abreast of developments and trends in Data Visualization and Business Intelligence spaceTranslate complex data science and analytics concepts and methodology into business terms to the customer.Leverage Applied Analytics to develop relevant, data science and analytics solutions cost-effectivelyUnderstand complex business challenges, develop hypotheses, integrate internal and external data sources, analyse them using cutting edge machine learning and statistical modelling techniques to uncover causality and synthesizing insightsWork closely with consultants to identify patterns in data, understand leading indicators and lagging indicators and present proof of hypothesesMentor team members on testing techniques, model development and data science conceptsAnalyse data using SQL, Excel, Tableau, R, Python or other Business Intelligence toolsDisplay analysis results using reports or visualizationsSupport Predictive Modelling projects with data preparation, exploration and other data and I.T. support EDUCATION REQUIREDBachelor’s degree with a major in Mathematics, Statistics, Economics, Finance or Computer Sciences YEARS OF EXPERIENCEAt least 5 to 6 years of experience in scientific or enterprise data analyticsExperience with healthcare (medical or surgical) data analysis is preferredSPECIALIZED KNOWLEDGE REQUIREDBachelors or Master’s degree in Computer Science, Analytics or a related disciplineExperience of advanced analytics such as Predictive ModellingData analysis in RBI tools such as Tableau or QlikviewStrong programming skills including at least one modern scripting language such as PythonGood SQL skillsHadoop – HIVE or PigSelf-starter willing to explore, research, experiment and innovatePassionate about Data ScienceKnowledge of statistical tools such as SPSS/SAS and familiar with R languageKnowledge of CRM/ERP/Data Warehoused DESIRED/PREFERRED QUALIFICATIONSDemonstrated analytical and problem solving skillsFacilitative verbal and written communication skills, in interactions with internal stakeholders and peersAbility to be a strong self-starter and able to work well independentlyResourcefulPHYSICAL JOB REQUIREMENTS The physical demands described within the Responsibilities section of this job description are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.While performing the duties of this job, the employee is regularly required to be independently mobile. The employee is also required to interact with a computer, and communicate with peers and co-workers.  
Data Scientist;Certis CISCO Security Pte Ltd;More than 5000 Employees;Security/Law Enforcement;Min 2 years (Junior Executive) ;24-July-2018;23-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6639646?fr=21&src=16&srcr=16; As a Data Scientist in the Technology Development Office, you will lead advanced data analytics and AI projects across the organization. You will support our business units to analyze large-scale structured and unstructured data and develop Machine Learning (ML) applications across various fields of computer vision, natural language processing and operations research. You will be part of a team of high-performing data science professionals, ranging the competency gamut from data engineers, data analysts, business analysts, application developers and fellow data scientists. You will lead cross-functional teams to identify business opportunities, optimize operational and internal business processes and deliver cutting-edge AI applications.Responsibilities • Provide relevant subject matter expertise across AI/ML/Deep Learning domains in the form of algorithm analysis, model building, training and evaluation, and systems best practices for data products• Create AI applications that support our security operations, such as Facial Recognition, Video/Image Analytics, Natural Language Processing (chatbot), Graph Analysis• Keep abreast of the latest trends and developments in the fields of AI, Data Analytics and Big Data| to evaluate potential technology solutions and incorporate those into our Data Platform whenever feasible• Craft compelling data stories to get “buy-in” from stakeholders so that analytics results can be translated into actionable decisions• Conduct ML and Data Analytics workshops for non-technical staff within the organization as part of the team’s effort to inculcate a data-driven culture• Mentor and guide junior data science teammates to elevate their competencies• All other duties assigned by your reporting officerRequirements• Postgraduate degree (Master’s, Ph.D.) with a specialization in Computer Science, Engineering, Mathematics or Statistics• At least 2 years of experience in an advanced analytics / AI role in a corporate setting or research field• Strong mathematical and statistical foundations• Proficient with at least two of the usual suspects of data analytics – Java, Scala, Python, R, MATLAB, Octave, Julia• Comfortable operating in the Unix/Linux environment for automating processes with shell scripting• Understanding of relational (SQL) and NoSQL databases• Familiar with data visualization techniques and tools, e.g. D3.js, Tableau• Experience with Big Data technologies such as Hadoop (MapReduce and YARN), Pig, Hive, Spark, Storm, Presto• Preferably experienced with data pipelines built atop AWS, e.g. Glue, Kinesis, Lambda, S3, Athena, edshift, Elasticsearch• Highly self-motivated to excel in assigned tasks and deliver results• Passion for learning new technologies• Team-oriented and personable• Good communication and presentation skills• Able to handle multiple tasks with minimal supervision  
Medical Data Scientist;Healint Pte Ltd;1 - 50 Employees;Healthcare/Medical;Min 5 years (Senior Executive) ;24-July-2018;13-August-2018;https://www.jobstreet.com.sg/en/job/medical-data-scientist-6616253?fr=21&src=16&srcr=16; |As a Medical Data Scientist, you will interacted with patients in the field of diagnosis and treatment selection, as a Medical Doctor or a nurse, and you can program in high level language used for data treatment such as Scala or Python to program and test your own Machine Learning algorithms and data pipelines. Experienced with research papers and patents would be a plus. |||Ultimately, you will be building the brain of a "Google-maps for our health" or a "Waze for health".||You will be working with the team to create simplicity, and even pleasure from a world of extreme complexity and frustration for Hundreds of millions of patients.| |Responsibilities||Patent research and patent drafting, in collaboration with lawyers|Fundamental research, algorithms design, feature engineering training and testing|Medical research papers production.|Medical validity confirmation, comparison with other research papers.|Managing relations with Medical doctors in the field of research||||Qualifications||Theoretical and practical medical knowledge |Deep understanding of the psychology of patients, doctors, and researchers|Capable of drilling yourself in data with SQL|Capable of designing features yourself with Python for the initial model, with Scala for real-time processing.|Ability to quickly absorb technical concepts, strong interest in how it works “under the hood”|Ability to go beyond high level tools is a plus, answer questions with SQL to understand the data team needs., capacity to design to understand and drive the UX freelancers, etc…|||Typical tools:|Python and extensions, Scala, SQL, Jira, Monday, excel, google patents, google scholar|| 
Data Scientist;Dyson Operations Pte Ltd;201 - 500 Employees;Manufacturing/Production;Min 2 years (Junior Executive) ;23-July-2018;22-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6636945?fr=21&src=16&srcr=16; As a Data Scientist... You will leverage data from a wide selection of data sources, from cutting edge Big Data clusters to business-critical SAP implementations.When your colleagues share their challenges, you will quickly be able to determine an approach to solving them.You thrive in quick prototyping scenarios and enjoy working with data engineers to turn prototypes into products.You enjoy having many degrees of freedom to build a performant solution that exceeds business expectations, but enjoy being part of a team to get help and support from. Desired skills / competencies... Hands on experience with various type of data warehouse, and a keen understanding of data models, SQL, and ETL processes.Using tools like R, Python, and Tableau you are able to analyze, model, and visualize data effectively.You are familiar with AWS/GCP/Azure and cloud deployments and enjoy delivering business impact from diverse disperse non-curated as well as curated data sources.Scraping and curating data is not new to you and you are keen on data visualization as a fundamental part of your analysis tool box.Ideally you will have a degree in a relevant field (e.g. Statistics, Mathematics, Physics, Computer Science) or similar hands-on experience.  
Data Scientist (Risk/Machine Learning/Analytics);    							    							        							       Randstad - Corporate    							     																						(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting; Junior Executive ;23-July-2018;22-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-riskmachine-learninganalytics-6636471?fr=21&src=16&srcr=16;   about the companyOur client is a newly founded and funded risk technology product company developing a platform for peer-to-peer cryptocurrency trading. They are hiring a Data Scientist with Risk/ Financial Services background who would thrive in a start-up environment in a lean team.about the roleYou will: Work closely with the Chief Data Scientist on developing Machine Learning algorithms for the pricing engine of the platformDevelop Machine Learning and AI solutions to solve business problemsWork together with traders, advisors and developers to develop the analytics and pricing platform that will be launched in a few months' timeHelp the team deploy models to practice and make frequent model improvements as new data is availableAdvise on implementation of advanced data analytics modelsskills and experience requiredPhD or Masters specialisation in Mathematics, Computer Science, Artificial Intelligence, Robotics, Data Science, etcSolid OOP and software design skills to create software that's extensible, reusable and meets desired architectural objectives3+ years of industry, hands-on experience in Machine Learning, Predictive Analytics, AIGood knowledge in a wide variety of advanced data analysis and machine learning techniques, and experience in developing solutions in response to real-world business problemsProgramming skills in Python and SQL. Experience with Java, GoLang, Scala or C++ Experience working with SQL and NoSQL technologies such as MySQL, PostgreSQL, MongoDB, Cassandra or RedisExperience building large-scale (big) data processing systems using MapReduce or frameworks such as Spark and HiveExperience using Python libraries such as Sci-kit learn, Pandas, Numpy, Scipy, Nltk, Keras, TensorFlow Familiarity with Message Broker architectures such as RabbitMQ, ZeroMQ or Kafka will be advantageousTo apply online please use the 'apply' function, alternatively you may send your CV to sarah.yang(@)randstad.com.sg or contact Sarah Yang at +65 6510 3633.Referrals are greatly appreciated!(EA: 94C3609/ R1657816)   
Data Scientist;Ministry of Home Affairs;51 - 200 Employees;Government/Defence; Entry Level;22-July-2018;21-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6598217?fr=21&src=16&srcr=16; Responsibilities Derive meaningful statistics and actionable insights from synthesising, manipulating, correlating and analysing large amounts of data from variety of sourcesPresent and communicate data-driven findings and recommendations in a coherent, intuitive and concise manner to technical and non-technical stakeholdersConduct end-to-end data mining on complex data sources, including processing, cleaning, integrating, analysing, visualising and detecting anomaliesGather business requirements from end users, and leverage data, business principles and research findings to build proof-of-concept solutions that meet these needsEvaluate and make incremental improvements to internal, commercial and open-source toolsWork closely with end users, software development engineers, database engineers and project managers in the planning, development and delivery of solutionsRequirements Degree, preferably IT or Engineering-related. Candidates with no experience may applyOnly SingaporeansCurious, self-motivated, resourceful, meticulous and enjoys challengesPassionate about data analytics, data mining and problem solvingGood understanding of basic mathematical, statistical and analytical concepts, and their applicationsInterest and ability to gain expertise in and keep abreast of new developments in data mining/machine learning/data analytics algorithms, tools and methodsKnowledge and experience in any of the following would be advantageous|Statistical, analytical or numerical computing software and tools (e.g. R, SAS, SPSS, Stata, Matlab, Impala)Programming or scripting (Python, Java, JavaScript, C/C++, C#, Scala)Visual analytics or data visualisation techniques (e.g. Tableau, D3, Zeppelin)Machine learning and modelling (e.g. predictive analytics, natural language processing)Databases and related querying languages (e.g. SQL, Pig, Hive, SparkQL)Big data systems (e.g. Hadoop, Spark, Pig, Hive, MapReduce) 
Data Scientist - (008J6);National University of Singapore, Office of Human Resources;More than 5000 Employees;Education; Entry Level ;20-July-2018;18-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-008j6-6631096?fr=21&src=16&srcr=16; 1. Work with Industry Partners in Challenging Business Analytics Projects Work with BAC industry partners to conduct applied research projects Collaborate with BAC industry partners to collect business requirements, design and develop analytics and optimization solutions Design and develop innovative analytics and optimization models and algorithms to solve the challenging business problems| Publish papers/industry reports and file patents in analytics areas   Good knowledge in Operations Research and Mathematical Optimization areas, e.g. Mixed Integer Programming (MIP), LP (Linear Programming), NLP (Non-linear Programming), Meta-heuristic search algorithms, etc. Good knowledge in transforming business requirements into mathematical models Good knowledge in manufacturing systems and supply chain planning areas Good knowledge in commercial optimization tools, e.g. IBM Cplex optimization studio, Gurobi, Fico Xpress, etc. Other analytics knowledge is big plus, e.g. machine learning, simulation, visualization, etc. Excellent communication skills Able to confidently deal with different level staffs from top tier MNCs Willing to go the 'extra mile' for BAC industry partners Ability to build rapport Time management and planning skills Able to travel to oversea based on project requirements Minimum university degree holder| Masters and PhDs are welcome to apply  
Data Scientist;    							    							        							       Randstad - Corporate    							     																						(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting; Junior Executive ;20-July-2018;19-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6631099?fr=21&src=16&srcr=16;   about the companyOur client is expanding their data science and artificial intelligence team in their digital department. You will be working on Smart Nation projects together with other agencies to scope projects with stakeholders, apply visualisation techniques to gather and analyse insights to propose solutions that solve business problems.about the roleYou will:Perform data cleaning, pre-processing, feature engineering and build relevant models to conduct meaningful analysisPerform hands-on data manipulation, data modelling and data visualisation, engage with stakeholders on refining their business problemsTell good data stories, propose the appropriate visualisation techniques and design of dashboards for data explorationAdvise on implementation of advanced data analytics models with actionable outcomesHelp the team deploy models to practice and make frequent model improvements as new data is availableTurn data into critical information and knowledge that are actionable to be used for policy making, streamlining operations Work with business groups to conceptualize, drive and implement proof-of-conceptsIdentify and document best practices and frameworks to streamline and standardize workflowsProvide data analytics visioning, planning and implementation strategies to build strong pipeline of impactful projectsskills and experience requiredBachelor Degree in Computer Science, Statistics, Economics, Quantitative Social Science, or related degreesAt least 2+ years of relevant working experience in the data science field with hands-on experience in Data Science tools such as R, Python, and visualization technologies like Tableau, Qlik, SAS, etc with strong stakeholder management and business acumen. Ability to provide a strategic perspective as well as deep-dive to understand business needs and challengeGood understanding on key techniques and concepts of machine learning and data analyticsPassion for the use of analytics and data to improve Public Service, craft Policy Making and governance in Data to streamline operationsTo apply online please use the 'apply' function, alternatively you may send your CV to sarah.yang(@)randstad.com.sg or contact Sarah Yang at +65 6510 3633.Referrals are greatly appreciated!(EA: 94C3609/ R1657816)    
VP/AVP, Data Scientist, Big Data Analytics Group, Data Management Office;United Overseas Bank Limited (UOB);More than 5000 Employees;Banking/Financial Services;Min 5 years (Senior Executive) ;20-July-2018;03-August-2018;https://www.jobstreet.com.sg/en/job/vpavp-data-scientist-big-data-analytics-group-data-management-office-6595321?fr=21&src=16&srcr=16; The Data Management Office (DMO) is a business function that covers Enterprise Data Governance, Data Management, Big Data Analytics and Enterprise Data Strategy. Data Management Office ensures that UOB meets all data governance standards set by data regulators and optimize data management and usage to help UOB make smarter, faster and more accurate decisions and to improve operational efficiency. The Big Data Analytics Group (BDAG) leads the transformational build, use, and deployment of the banks next generation analytics capabilities across the organization. This exciting role will play a pivotal part as an Analytics Centre of Excellence that will take analytics to the next level through use of latest data and analytics technology currently being deployed. You will work either individually or in project teams as a subject matter expert to deliver new Big Data and Machine Learning solutions for our business partners. Your main responsibilities include: ·         Design analytical solutions/experiments to solve various strategic business problems through engagement and research.·         Building and deploying Machine Learning Algorithms, Advanced Analytics, and Data Visualization across the UOB group and region.·         Support the Enterprise Data Architecture and Governance Program in developing and transforming the Analytics Capabilities across the group.·         Partnering with assigned teams and/or business units to provide deep expertise and advisory on advanced data analytics needs.·         Strong knowledge of data and analytics architecture to ensure analytics objectives are aligned to business priorities on the Data Analytics Transformation Program.·         Drive Innovation initiatives under CDO guidance and directives. Requirements ·         Min Postgraduate in Statistics, Mathematics, Engineering , Computer Science or a related field·         Min 5 years advanced analytics working experience in banking / financial services / consulting industry Possess a strong selection of skills and experience with analytical frameworks and languages such as SQL, R, SPARK, Python,  Hive and other Hadoop-based languages·         Possess a strong ability to query and use large, robust data sets across traditional Data Warehouse and Hadoop platforms.·         An analytical mind and team player with demonstrated ability to build strong partnerships by applying quantitative techniques to solve business problems·         A strong communicator, with clear articulation of analytical findings through presentations.·         Experience with data visualization packages and/or tools will be a plus·         Innovative and Agile thinking - experience with Test and Learn Frameworks desirable 
Data Scientist x2;MBA Michael Bailey Associates Pte Ltd(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 3 years (Non-Executive) ;19-July-2018;18-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-x2-6629181?fr=21&src=16&srcr=16; Responsible for applying Data Science, i.e. Machine Learning and Statistics in a broader sense, to business problems. Works with Business Analysts and business SME/users to assess opportunities, review expected outputs. Is responsible to deliver the analytics aspects of projects like developing analytical algorithms, statistical models, and analytical tools. Has the responsibility for the quality of the offered solutions and manages all Data Science aspects of own projects. Builds solutions that are useful to the end-users, and scalable within the existing software landscape.  Requirements:Bachelor or master degree in statistics, mathematics, theoretical science, operational research or computer science| MBA/ PHD in relevant domain is strongly preferredExperience in data science delivery in a corporate environment is desirableMust have strong technical skills to develop advanced analytics algorithms/models.Familiar with VRP (vehicle routing problems) and equivalent fieldFamiliar with cubing problems / bin-packing problems and equivalent experienceAt least basic programming and computer science backgroundSkilled in analyticsSkilled in data design integritySkilled in value exploitationAwareness of lifecycle and data management is desirableAwareness of information and data strategy and governance is desirableCommercial skills are an advantage.Have interpersonal, communication, facilitation and presentation skills Candidates for the position should have experience in applying analytical methods to real data. That can also be by having done projects during their studies.Position requires business knowledge of: Hands-on code development (R, Python, MatLab, SAS).Use of advanced analytics technology in the context of application deploymentKnowledge of data source extraction (ETL) is desirable (HANA, SQL, Hadoop, Spark)EA License No: 16S8115Registration ID: R1438107 
Machine Learning Engineer/ Data Scientist (JO-180718-167632);RGF Talent Solutions Singapore Pte Ltd(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 2 years (Senior Executive) ;19-July-2018;18-August-2018;https://www.jobstreet.com.sg/en/job/machine-learning-engineer-data-scientist-jo-180718-167632-6628342?fr=21&src=16&srcr=16; About The ClientOur cliennt is leading Ad Network Platform based in Japan, developing new businesses based on video ads, mail-order and video media. ResponsibilityYou will contribute and/or lead image and video data analysis and modelling to improve generative video solution and enhance machine learning competency of our company. Job DescriptionConceptualize, design and evaluate machine learning model using proven and experimental techniques, especially in the field of Computer Vision.Lead modelling and suggest state-of-art solutions to achieve company's business goal.Document insights, visualize data and work closely with software/machine learning engineers in machine learning solution development.RequirementsMasters / Ph.D. in Computer Science, Data Science, Electrical/Computer Engineering, Operations Research or Mathematics/Statistics.Minimum 2 years of relevant experience with machine learning techniques and advanced quantitative analytics (e.g. regression, classification, clustering, time series).Knowledge and proven problem-solving skills in the field of Computer Vision.Coding skill in either or both of the following programming languages: Python, R.EA Licence No. 10C2978 
